step	cost_avg	cost_best	solution_best
16   	    522.951   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
17   	    523.756   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
18   	    523.865   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
19   	    523.974   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
20   	    524.396   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
21   	     524.46   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
0   	    343.523   	    567.231	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220147] = Complex(-220.884748, -317.307471);  }
1   	     368.68   	     567.68	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[229938] = Complex(-324.910470, 40.451679);  }
2   	    400.998   	    567.936	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[222968] = Complex(-185.376478, 88.102684);  }
3   	    426.964   	    568.049	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[219562] = Complex(-152.117777, 137.608250);  }
4   	    449.536   	    568.049	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[219562] = Complex(-152.117777, 137.608250);  }
5   	    468.928   	    568.068	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[221097] = Complex(-189.817694, -6.056953);  }
6   	    488.985   	     568.08	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220998] = Complex(-183.954592, 25.190772);  }
7   	    506.788   	    607.813	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[225343] = Complex(-232.269312, 10.636767);  }
8   	     519.25   	    608.409	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882);  }
9   	    529.707   	    608.409	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882);  }
10   	      539.3   	    608.409	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882);  }
11   	    545.425   	    608.409	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882);  }
0   	    348.417   	    609.429	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[264651] = Complex(257.460018, -237.881950);  }
1   	    379.519   	    609.893	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[278975] = Complex(267.102900, 68.234546);  }
2   	    410.538   	    610.044	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[275686] = Complex(219.108550, 65.838925);  }
3   	    448.351   	    610.236	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[263744] = Complex(142.393457, -28.554714);  }
4   	    485.966   	    610.344	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[259315] = Complex(102.555862, -37.829693);  }
5   	    504.913   	    610.393	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[257783] = Complex(86.893531, 13.116689);  }
6   	    524.083   	    610.424	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[250143] = Complex(61.167796, -51.445423);  }
7   	    545.383   	    610.424	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[250143] = Complex(61.167796, -51.445423);  }
8   	    558.626   	    610.424	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[250143] = Complex(61.167796, -51.445423);  }
9   	    572.585   	    649.196	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433);  }
10   	    580.582   	    649.196	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433);  }
0   	    301.605   	    650.271	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[316425] = Complex(-144.534434, 288.831727);  }
1   	    320.682   	     650.87	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[317760] = Complex(-94.391094, 445.421021);  }
2   	    354.471   	     650.87	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[317760] = Complex(-94.391094, 445.421021);  }
3   	    395.558   	     650.87	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[317760] = Complex(-94.391094, 445.421021);  }
4   	    442.497   	      650.9	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[317999] = Complex(-94.333118, 459.156874);  }
5   	    488.585   	      650.9	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[317999] = Complex(-94.333118, 459.156874);  }
6   	    519.722   	    650.914	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[317801] = Complex(-94.391076, 455.398258);  }
7   	    545.356   	    684.919	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860);  }
8   	    564.886   	    684.919	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860);  }
9   	    577.666   	    684.919	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860);  }
10   	    585.208   	    684.919	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860);  }
11   	     596.21   	    684.919	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860);  }
12   	     606.41   	    684.919	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860);  }
0   	     207.64   	    684.583	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[361131] = Complex(24.839068, -140.346503);  }
1   	     270.37   	     684.62	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[364559] = Complex(-105.107060, -72.008214);  }
2   	    323.303   	    684.806	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[378124] = Complex(25.190389, 41.179597);  }
0   	    204.593   	    683.958	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[353731] = Complex(-71.693949, -29.353827);  }
1   	    276.433   	    683.958	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[353731] = Complex(-71.693949, -29.353827);  }
0   	    211.371   	    683.702	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[387368] = Complex(-141.455117, 119.972798);  }
1   	    269.732   	    683.742	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[390958] = Complex(101.535265, 134.312751);  }
2   	    333.942   	    683.819	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[373817] = Complex(135.679882, -5.070764);  }
3   	    384.053   	    683.885	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[380485] = Complex(-9.406379, 107.197233);  }
4   	    435.164   	    683.983	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[387012] = Complex(26.521615, 60.711904);  }
5   	    472.112   	    684.021	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833); map[220895] = Complex(-195.030330, -48.818882); map[267701] = Complex(183.070575, -14.394433); map[318226] = Complex(-65.293752, 471.172860); map[375341] = Complex(47.236512, 16.689847);  }
